  -6.76422,   0.00000, 713.07416, 553.55371, 866.73895, 666.63318
  -2.61383,   0.00000, 989.17218, 547.65442, 860.18707, 402.98633
  -2.79694,   0.00000, 763.44922, 553.38879, 855.00201, 628.15997
  -2.18658,   0.00000, 805.30261, 615.74011, 790.81964, 588.13763
   0.01068,   0.00000, 926.25476, 509.04004, 890.92792, 473.77728
   1.47552,   0.00000, 634.55377, 571.56750, 824.00592, 769.87280
   5.74799,   0.00000, 939.61133, 566.00317, 816.75287, 477.63266
 -10.24323,   0.00000, 838.84387, 534.92413, 895.80554, 530.42645
  -0.59967,   0.00000, 928.81598, 453.02338, 948.77563, 469.38504
  -0.53864,   0.00000,1140.06580, 284.30811,1117.30786, 258.31833
  -6.03180,   0.00000, 997.20624, 347.03354,1071.06189, 384.69833
   7.82318,   0.00000,1096.32190, 385.74625, 990.78418, 327.14761
  -9.02252,   0.00000,1038.78149, 321.10904,1105.95850, 334.15088
   4.34418,   0.00000, 996.06793, 421.39551, 965.57196, 416.96457
   3.48969,   0.00000,1010.20642, 349.64169,1039.88928, 400.26263
   1.41449,   0.00000,1059.66992, 254.68285,1141.07373, 344.57358
   6.84662,   0.00000,1118.53149, 319.24677,1060.21338, 302.00839
   0.31586,   0.00000, 755.01782, 610.42346, 788.62897, 645.92975
  -9.08356,   0.00000, 706.00305, 620.34906, 806.90161, 666.74628
  -2.43073,   0.00000, 817.55634, 581.90039, 825.39178, 575.15149
  -5.17731,   0.00000, 832.70978, 640.28839, 775.24353, 551.75830
  -0.35553,   0.00000, 772.62158, 633.71442, 767.35217, 626.31183
 -12.07428,   0.00000, 802.34717, 588.22479, 847.99805, 561.42999
