cam_x,cam_y,cam_z,cam_x_vel,cam_y_vel,cam_z_vel,pitch_cmd,roll_cmd,pitch_desired,roll_desired,pitch_actual,roll_actual,auto_thrust,autonomy_paused
0.02813,0.10228,0.69329,0.00973,-0.01565,-0.00579,1.37149,0.79834,-0.68575,0.39917,-0.54615,0.83738,0.00000,0
0.02813,0.10228,0.69329,0.00973,-0.01565,-0.00579,1.37149,0.79834,-0.68575,0.39917,-0.49725,0.79924,0.00000,0
0.02813,0.10228,0.69329,0.00973,-0.01565,-0.00579,1.37149,0.79834,-0.68575,0.39917,-0.50014,0.75300,0.00000,0
0.02862,0.10165,0.69311,0.01664,-0.02133,-0.00585,1.18976,1.01423,-0.59488,0.50712,-0.50170,0.78306,0.00000,0
0.02862,0.10165,0.69311,0.01664,-0.02133,-0.00585,1.18976,1.01423,-0.59488,0.50712,-0.52687,0.64741,0.00000,0
0.02862,0.10165,0.69311,0.01664,-0.02133,-0.00585,1.18976,1.01423,-0.59488,0.50712,-0.46641,0.55501,0.00000,0
0.02862,0.10165,0.69311,0.01664,-0.02133,-0.00585,1.18976,1.01423,-0.59488,0.50712,-0.52935,0.66958,0.00000,0
0.02917,0.10101,0.69220,0.01891,-0.02189,-0.03154,1.16148,1.09221,-0.58074,0.54611,-0.52707,0.64867,0.00000,0
0.02917,0.10101,0.69220,0.01891,-0.02189,-0.03154,1.16148,1.09221,-0.58074,0.54611,-0.63223,0.57176,0.00000,0
0.02917,0.10101,0.69220,0.01891,-0.02189,-0.03154,1.16148,1.09221,-0.58074,0.54611,-0.62581,0.60440,0.00000,0
0.02917,0.10101,0.69220,0.01891,-0.02189,-0.03154,1.16148,1.09221,-0.58074,0.54611,-0.57012,0.62026,0.00000,0
0.02917,0.10101,0.69220,0.01891,-0.02189,-0.03154,1.16148,1.09221,-0.58074,0.54611,-0.54996,0.67924,0.00000,0
0.02951,0.10024,0.69039,0.00946,-0.02130,-0.04964,1.16542,0.81488,-0.58271,0.40744,-0.56231,0.69160,0.00000,0
0.02951,0.10024,0.69039,0.00946,-0.02130,-0.04964,1.16542,0.81488,-0.58271,0.40744,-0.56986,0.70554,0.00000,0
0.02951,0.10024,0.69039,0.00946,-0.02130,-0.04964,1.16542,0.81488,-0.58271,0.40744,-0.56382,0.65499,0.00000,0
0.02951,0.10024,0.69039,0.00946,-0.02130,-0.04964,1.16542,0.81488,-0.58271,0.40744,-0.58821,0.61003,0.00000,0
0.02951,0.10024,0.69039,0.00946,-0.02130,-0.04964,1.16542,0.81488,-0.58271,0.40744,-0.57735,0.70969,0.00000,0
0.03008,0.09984,0.69112,0.01543,-0.01092,0.01984,1.46957,1.00438,-0.73478,0.50219,-0.59558,0.69223,0.00000,0
0.03008,0.09984,0.69112,0.01543,-0.01092,0.01984,1.46957,1.00438,-0.73478,0.50219,-0.57937,0.62787,0.00000,0
0.03008,0.09984,0.69112,0.01543,-0.01092,0.01984,1.46957,1.00438,-0.73478,0.50219,-0.52372,0.59184,0.00000,0
0.03008,0.09984,0.69112,0.01543,-0.01092,0.01984,1.46957,1.00438,-0.73478,0.50219,-0.51944,0.58330,0.00000,0
0.03055,0.09952,0.69237,0.01602,-0.01090,0.04255,1.46432,1.03061,-0.73216,0.51530,-0.43802,0.50087,0.00000,0
0.03055,0.09952,0.69237,0.01602,-0.01090,0.04255,1.46432,1.03061,-0.73216,0.51530,-0.45505,0.50120,0.00000,0
0.03055,0.09952,0.69237,0.01602,-0.01090,0.04255,1.46432,1.03061,-0.73216,0.51530,-0.37801,0.57508,0.00000,0
0.03055,0.09952,0.69237,0.01602,-0.01090,0.04255,1.46432,1.03061,-0.73216,0.51530,-0.34863,0.53028,0.00000,0
0.03083,0.09932,0.69312,0.00955,-0.00650,0.02537,1.59289,0.84160,-0.79644,0.42080,-0.33127,0.56008,0.00000,0
0.03083,0.09932,0.69312,0.00955,-0.00650,0.02537,1.59289,0.84160,-0.79644,0.42080,-0.34690,0.58086,0.00000,0
0.03083,0.09932,0.69312,0.00955,-0.00650,0.02537,1.59289,0.84160,-0.79644,0.42080,-0.38162,0.58313,0.00000,0
0.03083,0.09932,0.69312,0.00955,-0.00650,0.02537,1.59289,0.84160,-0.79644,0.42080,-0.40312,0.68298,0.00000,0
0.03083,0.09932,0.69312,0.00955,-0.00650,0.02537,1.59289,0.84160,-0.79644,0.42080,-0.42250,0.63377,0.00000,0
0.03083,0.09932,0.69312,0.00955,-0.00650,0.02537,1.59289,0.84160,-0.79644,0.42080,-0.44480,0.58142,0.00000,0
0.03134,0.09858,0.69278,0.01152,-0.01681,-0.00775,1.27027,0.90964,-0.63513,0.45482,-0.38056,0.58883,0.00000,0
0.03134,0.09858,0.69278,0.01152,-0.01681,-0.00775,1.27027,0.90964,-0.63513,0.45482,-0.38642,0.72049,0.00000,0
0.03134,0.09858,0.69278,0.01152,-0.01681,-0.00775,1.27027,0.90964,-0.63513,0.45482,-0.34530,0.76402,0.00000,0
0.03164,0.09814,0.69257,0.01372,-0.02002,-0.00923,1.16587,0.98119,-0.58294,0.49060,-0.30537,0.68652,0.00000,0
0.03164,0.09814,0.69257,0.01372,-0.02002,-0.00923,1.16587,0.98119,-0.58294,0.49060,-0.38586,0.65159,0.00000,0
0.03164,0.09814,0.69257,0.01372,-0.02002,-0.00923,1.16587,0.98119,-0.58294,0.49060,-0.42081,0.57485,0.00000,0
0.03164,0.09814,0.69257,0.01372,-0.02002,-0.00923,1.16587,0.98119,-0.58294,0.49060,-0.32982,0.67069,0.00000,0
0.03164,0.09814,0.69257,0.01372,-0.02002,-0.00923,1.16587,0.98119,-0.58294,0.49060,-0.28156,0.76855,0.00000,0
0.03219,0.09753,0.69325,0.01472,-0.01671,0.01826,1.25427,1.02089,-0.62714,0.51044,-0.21816,0.76028,0.00000,0
0.03219,0.09753,0.69325,0.01472,-0.01671,0.01826,1.25427,1.02089,-0.62714,0.51044,-0.12610,0.66910,0.00000,0
0.03219,0.09753,0.69325,0.01472,-0.01671,0.01826,1.25427,1.02089,-0.62714,0.51044,-0.14840,0.68837,0.00000,0
0.03219,0.09753,0.69325,0.01472,-0.01671,0.01826,1.25427,1.02089,-0.62714,0.51044,-0.12223,0.64739,0.00000,0
0.03219,0.09753,0.69325,0.01472,-0.01671,0.01826,1.25427,1.02089,-0.62714,0.51044,-0.12586,0.75740,0.00000,0
0.03278,0.09692,0.69265,0.01613,-0.01650,-0.01609,1.24954,1.07397,-0.62477,0.53698,-0.17118,0.80149,0.00000,0
0.03278,0.09692,0.69265,0.01613,-0.01650,-0.01609,1.24954,1.07397,-0.62477,0.53698,-0.20761,0.70649,0.00000,0
0.03278,0.09692,0.69265,0.01613,-0.01650,-0.01609,1.24954,1.07397,-0.62477,0.53698,-0.13458,0.70843,0.00000,0
0.03278,0.09692,0.69265,0.01613,-0.01650,-0.01609,1.24954,1.07397,-0.62477,0.53698,-0.17212,0.75044,0.00000,0
0.03333,0.09629,0.69238,0.01876,-0.02109,-0.00908,1.10065,1.16295,-0.55033,0.58148,-0.16766,0.79280,0.00000,0
0.03333,0.09629,0.69238,0.01876,-0.02109,-0.00908,1.10065,1.16295,-0.55033,0.58148,-0.18829,0.83959,0.00000,0
0.03333,0.09629,0.69238,0.01876,-0.02109,-0.00908,1.10065,1.16295,-0.55033,0.58148,-0.31747,0.73820,0.00000,0
0.03333,0.09629,0.69238,0.01876,-0.02109,-0.00908,1.10065,1.16295,-0.55033,0.58148,-0.25745,0.68280,0.00000,0
0.03367,0.09592,0.69222,0.01126,-0.01265,-0.00545,1.34708,0.94368,-0.67354,0.47184,-0.26052,0.77789,0.00000,0
0.03367,0.09592,0.69222,0.01126,-0.01265,-0.00545,1.34708,0.94368,-0.67354,0.47184,-0.22630,0.73575,0.00000,0
0.03367,0.09592,0.69222,0.01126,-0.01265,-0.00545,1.34708,0.94368,-0.67354,0.47184,-0.28005,0.77401,0.00000,0
0.03367,0.09592,0.69222,0.01126,-0.01265,-0.00545,1.34708,0.94368,-0.67354,0.47184,-0.35451,0.75997,0.00000,0
0.03367,0.09592,0.69222,0.01126,-0.01265,-0.00545,1.34708,0.94368,-0.67354,0.47184,-0.33953,0.80212,0.00000,0
0.03433,0.09564,0.69301,0.01798,-0.00765,0.02145,1.49209,1.15740,-0.74605,0.57870,-0.30677,0.86892,0.00000,0
0.03433,0.09564,0.69301,0.01798,-0.00765,0.02145,1.49209,1.15740,-0.74605,0.57870,-0.29479,0.77780,0.00000,0
0.03433,0.09564,0.69301,0.01798,-0.00765,0.02145,1.49209,1.15740,-0.74605,0.57870,-0.24458,0.86128,0.00000,0
0.03433,0.09564,0.69301,0.01798,-0.00765,0.02145,1.49209,1.15740,-0.74605,0.57870,-0.35129,0.94263,0.00000,0
0.03433,0.09564,0.69301,0.01798,-0.00765,0.02145,1.49209,1.15740,-0.74605,0.57870,-0.39501,0.87045,0.00000,0
0.03472,0.09547,0.69348,0.01199,-0.00510,0.01430,1.56554,0.98469,-0.78277,0.49234,-0.33796,0.83503,0.00000,0
0.03472,0.09547,0.69348,0.01199,-0.00510,0.01430,1.56554,0.98469,-0.78277,0.49234,-0.32299,0.76524,0.00000,0
0.03472,0.09547,0.69348,0.01199,-0.00510,0.01430,1.56554,0.98469,-0.78277,0.49234,-0.29476,0.80322,0.00000,0
0.03472,0.09547,0.69348,0.01199,-0.00510,0.01430,1.56554,0.98469,-0.78277,0.49234,-0.28179,0.73835,0.00000,0
0.03569,0.09525,0.69532,0.03240,-0.00747,0.06148,1.49028,1.61445,-0.74514,0.80723,-0.29025,0.75469,0.00000,0
0.03569,0.09525,0.69532,0.03240,-0.00747,0.06148,1.49028,1.61445,-0.74514,0.80723,-0.33583,0.80819,0.00000,0
0.03569,0.09525,0.69532,0.03240,-0.00747,0.06148,1.49028,1.61445,-0.74514,0.80723,-0.32928,0.80693,0.00000,0
0.03569,0.09525,0.69532,0.03240,-0.00747,0.06148,1.49028,1.61445,-0.74514,0.80723,-0.25301,0.80704,0.00000,0
0.03645,0.09459,0.69378,0.02561,-0.02215,-0.05147,1.03826,1.42445,-0.51913,0.71222,-0.34081,0.74371,0.00000,0
0.03645,0.09459,0.69378,0.02561,-0.02215,-0.05147,1.03826,1.42445,-0.51913,0.71222,-0.27315,0.59145,0.00000,0
0.03645,0.09459,0.69378,0.02561,-0.02215,-0.05147,1.03826,1.42445,-0.51913,0.71222,-0.26440,0.51706,0.00000,0
0.03645,0.09459,0.69378,0.02561,-0.02215,-0.05147,1.03826,1.42445,-0.51913,0.71222,-0.29298,0.56580,0.00000,0
0.03645,0.09459,0.69378,0.02561,-0.02215,-0.05147,1.03826,1.42445,-0.51913,0.71222,-0.33117,0.63393,0.00000,0
0.03745,0.09425,0.69544,0.02747,-0.00942,0.04531,1.41387,1.49834,-0.70694,0.74917,-0.39945,0.63337,0.00000,0
0.03745,0.09425,0.69544,0.02747,-0.00942,0.04531,1.41387,1.49834,-0.70694,0.74917,-0.42200,0.59944,0.00000,0
0.03745,0.09425,0.69544,0.02747,-0.00942,0.04531,1.41387,1.49834,-0.70694,0.74917,-0.44383,0.67416,0.00000,0
0.03745,0.09425,0.69544,0.02747,-0.00942,0.04531,1.41387,1.49834,-0.70694,0.74917,-0.48104,0.77705,0.00000,0
0.03826,0.09379,0.69489,0.02735,-0.01569,-0.01866,1.21733,1.50925,-0.60866,0.75462,-0.52653,0.67533,0.00000,0
0.03826,0.09379,0.69489,0.02735,-0.01569,-0.01866,1.21733,1.50925,-0.60866,0.75462,-0.55639,0.59908,0.00000,0
0.03826,0.09379,0.69489,0.02735,-0.01569,-0.01866,1.21733,1.50925,-0.60866,0.75462,-0.56920,0.61496,0.00000,0
0.03826,0.09379,0.69489,0.02735,-0.01569,-0.01866,1.21733,1.50925,-0.60866,0.75462,-0.60597,0.64597,0.00000,0
0.03826,0.09379,0.69489,0.02735,-0.01569,-0.01866,1.21733,1.50925,-0.60866,0.75462,-0.51194,0.56867,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.50878,0.54018,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.46007,0.48733,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.49333,0.36891,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.48841,0.41353,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.44853,0.42856,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.44305,0.50888,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.38532,0.50684,0.00000,0
0.03880,0.09280,0.69139,0.01457,-0.02674,-0.09463,0.86815,1.13542,-0.43407,0.56771,-0.41303,0.48350,0.00000,0
0.03950,0.09212,0.69131,0.01200,-0.01158,-0.00127,1.31070,1.07091,-0.65535,0.53545,-0.45643,0.38309,0.00000,0
0.04016,0.09123,0.68915,0.08929,-0.11979,-0.29100,-1.95154,3.40167,0.97577,1.70084,-0.54481,0.40676,0.00000,0
0.04016,0.09123,0.68915,0.08929,-0.11979,-0.29100,-1.95154,3.40167,0.97577,1.70084,-0.51213,0.49221,0.00000,0
0.04016,0.09123,0.68915,0.08929,-0.11979,-0.29100,-1.95154,3.40167,0.97577,1.70084,-0.47428,0.49738,0.00000,0
0.04016,0.09123,0.68915,0.08929,-0.11979,-0.29100,-1.95154,3.40167,0.97577,1.70084,-0.52811,0.48247,0.00000,0
0.04109,0.09106,0.69337,0.03136,-0.00563,0.14292,1.47026,1.68036,-0.73513,0.84018,-0.53464,0.60044,0.00000,0
0.04109,0.09106,0.69337,0.03136,-0.00563,0.14292,1.47026,1.68036,-0.73513,0.84018,-0.58554,0.58887,0.00000,0
0.04109,0.09106,0.69337,0.03136,-0.00563,0.14292,1.47026,1.68036,-0.73513,0.84018,-0.59427,0.58861,0.00000,0
0.04109,0.09106,0.69337,0.03136,-0.00563,0.14292,1.47026,1.68036,-0.73513,0.84018,-0.52503,0.60008,0.00000,0
0.04109,0.09106,0.69337,0.03136,-0.00563,0.14292,1.47026,1.68036,-0.73513,0.84018,-0.57886,0.56888,0.00000,0
0.04155,0.09051,0.69375,0.01257,-0.01503,0.01042,1.17819,1.12501,-0.58910,0.56251,-0.44114,0.61519,0.00000,0
0.04155,0.09051,0.69375,0.01257,-0.01503,0.01042,1.17819,1.12501,-0.58910,0.56251,-0.48195,0.55759,0.00000,0
0.04155,0.09051,0.69375,0.01257,-0.01503,0.01042,1.17819,1.12501,-0.58910,0.56251,-0.40296,0.45915,0.00000,0
0.04155,0.09051,0.69375,0.01257,-0.01503,0.01042,1.17819,1.12501,-0.58910,0.56251,-0.37492,0.45630,0.00000,0
0.04209,0.08969,0.69372,0.01840,-0.02791,-0.00109,0.77703,1.30965,-0.38851,0.65482,-0.38550,0.42557,0.00000,0
0.04209,0.08969,0.69372,0.01840,-0.02791,-0.00109,0.77703,1.30965,-0.38851,0.65482,-0.29241,0.42181,0.00000,0
0.04209,0.08969,0.69372,0.01840,-0.02791,-0.00109,0.77703,1.30965,-0.38851,0.65482,-0.37138,0.34984,0.00000,0
0.04209,0.08969,0.69372,0.01840,-0.02791,-0.00109,0.77703,1.30965,-0.38851,0.65482,-0.35618,0.40405,0.00000,0
0.04209,0.08969,0.69372,0.01840,-0.02791,-0.00109,0.77703,1.30965,-0.38851,0.65482,-0.35718,0.25041,0.00000,0
0.04257,0.08885,0.69254,0.01316,-0.02295,-0.03234,0.91072,1.16124,-0.45536,0.58062,-0.33538,0.22548,0.00000,0
0.04257,0.08885,0.69254,0.01316,-0.02295,-0.03234,0.91072,1.16124,-0.45536,0.58062,-0.32463,0.24184,0.00000,0
0.04257,0.08885,0.69254,0.01316,-0.02295,-0.03234,0.91072,1.16124,-0.45536,0.58062,-0.32933,0.41463,0.00000,0
0.04257,0.08885,0.69254,0.01316,-0.02295,-0.03234,0.91072,1.16124,-0.45536,0.58062,-0.42049,0.43555,0.00000,0
0.04314,0.08807,0.69180,0.01897,-0.02639,-0.02498,0.79350,1.34553,-0.39675,0.67276,-0.43053,0.41129,0.00000,0
0.04314,0.08807,0.69180,0.01897,-0.02639,-0.02498,0.79350,1.34553,-0.39675,0.67276,-0.41264,0.41849,0.00000,0
0.04314,0.08807,0.69180,0.01897,-0.02639,-0.02498,0.79350,1.34553,-0.39675,0.67276,-0.30843,0.47662,0.00000,0
0.04314,0.08807,0.69180,0.01897,-0.02639,-0.02498,0.79350,1.34553,-0.39675,0.67276,-0.29522,0.43745,0.00000,0
0.04367,0.08733,0.69140,0.01798,-0.02471,-0.01373,0.83061,1.32550,-0.41531,0.66275,-0.35056,0.38822,0.00000,0
0.04367,0.08733,0.69140,0.01798,-0.02471,-0.01373,0.83061,1.32550,-0.41531,0.66275,-0.32098,0.40630,0.00000,0
0.04367,0.08733,0.69140,0.01798,-0.02471,-0.01373,0.83061,1.32550,-0.41531,0.66275,-0.33712,0.52466,0.00000,0
0.04367,0.08733,0.69140,0.01798,-0.02471,-0.01373,0.83061,1.32550,-0.41531,0.66275,-0.38900,0.53240,0.00000,0
0.04367,0.08733,0.69140,0.01798,-0.02471,-0.01373,0.83061,1.32550,-0.41531,0.66275,-0.31588,0.47702,0.00000,0
0.04398,0.08674,0.69260,0.00839,-0.01614,0.03282,1.07725,1.04331,-0.53863,0.52166,-0.37277,0.53668,0.00000,0
0.04398,0.08674,0.69260,0.00839,-0.01614,0.03282,1.07725,1.04331,-0.53863,0.52166,-0.41365,0.50974,0.00000,0
0.04398,0.08674,0.69260,0.00839,-0.01614,0.03282,1.07725,1.04331,-0.53863,0.52166,-0.51028,0.53480,0.00000,0
0.04398,0.08674,0.69260,0.00839,-0.01614,0.03282,1.07725,1.04331,-0.53863,0.52166,-0.56899,0.66062,0.00000,0
0.04398,0.08674,0.69260,0.00839,-0.01614,0.03282,1.07725,1.04331,-0.53863,0.52166,-0.58731,0.56232,0.00000,0
0.04451,0.08606,0.69291,0.01452,-0.01844,0.00828,0.99584,1.23679,-0.49792,0.61840,-0.62749,0.54903,0.00000,0
0.04451,0.08606,0.69291,0.01452,-0.01844,0.00828,0.99584,1.23679,-0.49792,0.61840,-0.63686,0.47904,0.00000,0
0.04451,0.08606,0.69291,0.01452,-0.01844,0.00828,0.99584,1.23679,-0.49792,0.61840,-0.61044,0.51306,0.00000,0
0.04451,0.08606,0.69291,0.01452,-0.01844,0.00828,0.99584,1.23679,-0.49792,0.61840,-0.56202,0.44497,0.00000,0
0.04451,0.08606,0.69291,0.01452,-0.01844,0.00828,0.99584,1.23679,-0.49792,0.61840,-0.56696,0.41857,0.00000,0
0.04476,0.08541,0.69346,0.00657,-0.01739,0.01476,1.01584,1.00283,-0.50792,0.50141,-0.61527,0.34275,0.00000,0
0.04476,0.08541,0.69346,0.00657,-0.01739,0.01476,1.01584,1.00283,-0.50792,0.50141,-0.60839,0.39951,0.00000,0
0.04476,0.08541,0.69346,0.00657,-0.01739,0.01476,1.01584,1.00283,-0.50792,0.50141,-0.51911,0.38214,0.00000,0
0.04476,0.08541,0.69346,0.00657,-0.01739,0.01476,1.01584,1.00283,-0.50792,0.50141,-0.45207,0.38019,0.00000,0
0.04536,0.08474,0.69378,0.02062,-0.02286,0.01096,0.83947,1.43514,-0.41973,0.71757,-0.43264,0.36546,0.00000,0
0.04536,0.08474,0.69378,0.02062,-0.02286,0.01096,0.83947,1.43514,-0.41973,0.71757,-0.45342,0.32865,0.00000,0
0.04536,0.08474,0.69378,0.02062,-0.02286,0.01096,0.83947,1.43514,-0.41973,0.71757,-0.40728,0.37875,0.00000,0
0.04536,0.08474,0.69378,0.02062,-0.02286,0.01096,0.83947,1.43514,-0.41973,0.71757,-0.42500,0.37387,0.00000,0
0.04569,0.08380,0.69241,0.01096,-0.03190,-0.04628,0.55153,1.15108,-0.27576,0.57554,-0.41588,0.36347,0.00000,0
0.04569,0.08380,0.69241,0.01096,-0.03190,-0.04628,0.55153,1.15108,-0.27576,0.57554,-0.44837,0.34530,0.00000,0
0.04569,0.08380,0.69241,0.01096,-0.03190,-0.04628,0.55153,1.15108,-0.27576,0.57554,-0.43057,0.31890,0.00000,0
0.04569,0.08380,0.69241,0.01096,-0.03190,-0.04628,0.55153,1.15108,-0.27576,0.57554,-0.43182,0.22544,0.00000,0
0.04569,0.08380,0.69241,0.01096,-0.03190,-0.04628,0.55153,1.15108,-0.27576,0.57554,-0.43509,0.34561,0.00000,0
0.04623,0.08315,0.69276,0.01469,-0.01756,0.00931,0.96993,1.27278,-0.48497,0.63639,-0.46000,0.42927,0.00000,0
0.04623,0.08315,0.69276,0.01469,-0.01756,0.00931,0.96993,1.27278,-0.48497,0.63639,-0.51819,0.38888,0.00000,0
0.04623,0.08315,0.69276,0.01469,-0.01756,0.00931,0.96993,1.27278,-0.48497,0.63639,-0.65942,0.28978,0.00000,0
0.04623,0.08315,0.69276,0.01469,-0.01756,0.00931,0.96993,1.27278,-0.48497,0.63639,-0.67011,0.29083,0.00000,0
0.04623,0.08315,0.69276,0.01469,-0.01756,0.00931,0.96993,1.27278,-0.48497,0.63639,-0.63419,0.47738,0.00000,0
0.04669,0.08228,0.69156,0.01248,-0.02374,-0.03272,0.76879,1.21475,-0.38440,0.60737,-0.66331,0.57488,0.00000,0
0.04669,0.08228,0.69156,0.01248,-0.02374,-0.03272,0.76879,1.21475,-0.38440,0.60737,-0.64793,0.50582,0.00000,0
0.04669,0.08228,0.69156,0.01248,-0.02374,-0.03272,0.76879,1.21475,-0.38440,0.60737,-0.60629,0.44095,0.00000,0
0.04669,0.08228,0.69156,0.01248,-0.02374,-0.03272,0.76879,1.21475,-0.38440,0.60737,-0.58809,0.34413,0.00000,0
0.04716,0.08176,0.69300,0.01623,-0.01781,0.04921,0.93744,1.33566,-0.46872,0.66783,-0.64962,0.43638,0.00000,0
0.04716,0.08176,0.69300,0.01623,-0.01781,0.04921,0.93744,1.33566,-0.46872,0.66783,-0.64089,0.44241,0.00000,0
0.04716,0.08176,0.69300,0.01623,-0.01781,0.04921,0.93744,1.33566,-0.46872,0.66783,-0.68082,0.38369,0.00000,0
0.04716,0.08176,0.69300,0.01623,-0.01781,0.04921,0.93744,1.33566,-0.46872,0.66783,-0.66616,0.30299,0.00000,0
0.04766,0.08102,0.69541,0.01687,-0.02499,0.08191,0.70874,1.36382,-0.35437,0.68191,-0.58745,0.30064,0.00000,0
0.04766,0.08102,0.69541,0.01687,-0.02499,0.08191,0.70874,1.36382,-0.35437,0.68191,-0.53244,0.24890,0.00000,0
0.04766,0.08102,0.69541,0.01687,-0.02499,0.08191,0.70874,1.36382,-0.35437,0.68191,-0.57343,0.24551,0.00000,0
0.04766,0.08102,0.69541,0.01687,-0.02499,0.08191,0.70874,1.36382,-0.35437,0.68191,-0.62620,0.33184,0.00000,0
0.04766,0.08102,0.69541,0.01687,-0.02499,0.08191,0.70874,1.36382,-0.35437,0.68191,-0.65615,0.43322,0.00000,0
0.04782,0.08002,0.69313,0.00436,-0.02756,-0.06235,0.61340,0.99145,-0.30670,0.49573,-0.66694,0.53899,0.00000,0
0.04782,0.08002,0.69313,0.00436,-0.02756,-0.06235,0.61340,0.99145,-0.30670,0.49573,-0.68550,0.58719,0.00000,0
0.04782,0.08002,0.69313,0.00436,-0.02756,-0.06235,0.61340,0.99145,-0.30670,0.49573,-0.68112,0.55737,0.00000,0
0.04782,0.08002,0.69313,0.00436,-0.02756,-0.06235,0.61340,0.99145,-0.30670,0.49573,-0.74005,0.51786,0.00000,0
0.04782,0.08002,0.69313,0.00436,-0.02756,-0.06235,0.61340,0.99145,-0.30670,0.49573,-0.67861,0.45667,0.00000,0
0.04820,0.07924,0.69321,0.01045,-0.02116,0.00218,0.79139,1.18126,-0.39570,0.59063,-0.62873,0.39369,0.00000,0
0.04820,0.07924,0.69321,0.01045,-0.02116,0.00218,0.79139,1.18126,-0.39570,0.59063,-0.64492,0.42447,0.00000,0
0.04820,0.07924,0.69321,0.01045,-0.02116,0.00218,0.79139,1.18126,-0.39570,0.59063,-0.64826,0.44554,0.00000,0
0.04820,0.07924,0.69321,0.01045,-0.02116,0.00218,0.79139,1.18126,-0.39570,0.59063,-0.60249,0.52330,0.00000,0
0.04867,0.07866,0.69516,0.01590,-0.01930,0.06589,0.83688,1.35320,-0.41844,0.67660,-0.58972,0.51128,0.00000,0
0.04867,0.07866,0.69516,0.01590,-0.01930,0.06589,0.83688,1.35320,-0.41844,0.67660,-0.63100,0.45757,0.00000,0
0.04867,0.07866,0.69516,0.01590,-0.01930,0.06589,0.83688,1.35320,-0.41844,0.67660,-0.63985,0.36474,0.00000,0
0.04867,0.07866,0.69516,0.01590,-0.01930,0.06589,0.83688,1.35320,-0.41844,0.67660,-0.64718,0.38269,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.57269,0.50318,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.59370,0.56111,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.54188,0.54157,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.53408,0.52076,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.62155,0.55822,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.65479,0.55206,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.62906,0.65780,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.64362,0.62758,0.00000,0
0.04913,0.07772,0.69433,0.01533,-0.03199,-0.02812,0.43916,1.34420,-0.21958,0.67210,-0.62035,0.62866,0.00000,0
0.04940,0.07687,0.69380,0.00410,-0.01290,-0.00806,0.99665,1.01224,-0.49833,0.50612,-0.66837,0.72020,0.00000,0
0.04983,0.07612,0.69571,0.05753,-0.10082,0.25349,-1.65456,2.62270,0.82728,1.31135,-0.69173,0.69919,0.00000,0
0.04983,0.07612,0.69571,0.05753,-0.10082,0.25349,-1.65456,2.62270,0.82728,1.31135,-0.57078,0.66196,0.00000,0
0.04983,0.07612,0.69571,0.05753,-0.10082,0.25349,-1.65456,2.62270,0.82728,1.31135,-0.61242,0.65023,0.00000,0
0.04983,0.07612,0.69571,0.05753,-0.10082,0.25349,-1.65456,2.62270,0.82728,1.31135,-0.64407,0.71382,0.00000,0
0.05020,0.07539,0.69660,0.01280,-0.02466,0.03024,0.61732,1.28757,-0.30866,0.64378,-0.53580,0.77134,0.00000,0
0.05020,0.07539,0.69660,0.01280,-0.02466,0.03024,0.61732,1.28757,-0.30866,0.64378,-0.61879,0.80743,0.00000,0
0.05020,0.07539,0.69660,0.01280,-0.02466,0.03024,0.61732,1.28757,-0.30866,0.64378,-0.64048,0.88860,0.00000,0
0.05020,0.07539,0.69660,0.01280,-0.02466,0.03024,0.61732,1.28757,-0.30866,0.64378,-0.68444,0.96856,0.00000,0
0.05054,0.07423,0.69514,0.01010,-0.03504,-0.04411,0.28499,1.21272,-0.14250,0.60636,-0.66922,0.97220,0.00000,0
